latitude,longitude,accident_count
38.955058919037455,-77.02795541379402,2
38.90250900000001,-77.0035725,1
38.961197999999996,-77.0368455,1
38.93435099999999,-77.0584185,1
38.84764764753338,-76.97902117187999,1
38.879864999999995,-77.00184,1
38.90547000000001,-77.05827,1
38.95834500000001,-77.033412,1
38.89594998163719,-77.00517416148966,1
38.95182,-77.0131485,1
38.966913000000005,-77.027067,3
38.89956599999999,-77.050134,1
38.90219400000001,-77.034942,1
38.930454,-77.032989,1
38.91591,-76.99324949999999,2
38.90562299999999,-76.9984425,1
38.89934099999999,-77.026491,1
38.91897668067075,-76.97120021846004,1
38.84874300000001,-76.975884,1
38.90732400000001,-77.009103,1
38.87411399999999,-76.969827,1
38.905650000000016,-77.041692,2
38.828579609913994,-77.01252410991398,2
38.96973,-77.03084249999999,2
38.925882,-77.037021,1
38.913444,-77.0648715,1
38.88547199999999,-77.0315265,1
38.930724,-76.9577805,3
38.91689099999999,-76.9791825,4
38.915549999999996,-77.012523,2
38.891097,-77.0327415,1
38.83214699999999,-77.00781599999999,1
38.92198500000001,-76.99390425,1
38.92635899999999,-76.99870349999999,5
38.923497,-77.037174,1
38.8920225657006,-77.0335664342994,1
38.92145400000001,-77.009373,1
38.931318000000005,-77.03681399999999,1
38.92079699999999,-77.042232,1
38.939551377530925,-77.08458891230904,1
38.87392714055208,-76.93380475673594,1
38.83980449948285,-76.99354125787495,3
38.912328,-76.995612,4
38.973609,-77.0198445,4
38.864547000000016,-76.974156,1
38.961017999999996,-77.0733135,1
38.846844000000004,-76.996503,3
38.902576812865135,-77.01996794394486,6
38.917449000000005,-77.0324085,3
38.91572099999999,-77.03685899999999,1
38.90808000000001,-76.93146,2
38.902770000000004,-77.0629725,2
38.962636492862515,-77.02900800713749,1
38.91916800000001,-77.01475049999999,1
38.90973469449213,-76.99577422528215,3
38.860138690586,-76.96808170086119,3
38.912238,-76.9365315,11
38.92966200000001,-77.029704,1
38.920761,-77.032089,1
38.895066000000014,-77.02054199999999,1
38.928168,-76.97922299999999,3
38.902248000000014,-77.0262975,1
38.95077599999999,-77.0369355,1
38.90071967639306,-76.93650779139357,3
38.990655000000004,-77.03637749999999,4
38.854152,-76.990617,3
38.90247155493864,-77.03069544506137,1
38.90248199999999,-76.9889385,2
38.910507837298866,-76.98564830842133,2
38.901915,-76.988601,1
38.90565000000001,-77.036544,2
38.896101,-76.9762125,2
38.915667,-77.012163,1
38.95596821744457,-77.08336146043337,1
38.982816000000014,-77.026815,3
38.96285399999999,-77.0282325,1
38.89836298437546,-77.04175879266448,1
38.897594999999995,-76.97051549999999,1
38.92318053359285,-77.04368696640717,1
38.844423000000006,-76.9961835,2
38.89973555775713,-77.01998544224287,3
38.91858300000001,-77.0354685,1
38.97010800000001,-77.027553,7
38.92222799999999,-77.072976,1
38.898640960938764,-76.97958419708466,2
38.96474400000001,-77.008905,1
38.90198699999999,-76.92394949999999,2
38.90996100000001,-77.0468625,1
38.899845,-77.008509,1
38.90287762086846,-77.02410710380207,2
38.91226499999999,-77.0219235,2
38.924612999999994,-76.996629,1
38.88749435872793,-77.01514236816813,1
38.922686999999996,-76.99383,1
38.89604556155776,-77.01223643844224,1
38.914389,-77.0465115,3
38.907512999999994,-77.0426775,2
38.93614199999999,-76.9967595,1
38.843649,-76.995684,1
38.91651300000001,-77.022081,2
38.89914300000001,-77.02846199999999,1
38.962701,-77.02596,2
38.90555995857034,-77.01224681225386,1
38.9169548333926,-77.00826115921214,1
38.916774000000004,-77.02994699999999,1
38.908863,-77.031054,1
38.9264729063598,-77.0324493804824,1
38.90250900000001,-77.01371999999999,1
38.83500000000001,-76.98817799999999,1
38.83089849810333,-76.98898990402786,1
38.961837,-77.0063625,1
38.902266,-76.9978395,1
38.900385,-77.056101,2
38.875068,-76.932648,2
38.89442700000001,-76.99828049999999,1
38.90377238933877,-76.97903738933876,1
38.922798063286315,-77.05115301412843,1
38.906754588388644,-77.05925596620976,1
38.91259800000001,-77.012163,1
38.921580000000006,-77.037012,1
38.92071561858628,-77.02532351425336,1
38.89547099999999,-77.03365050000001,1
38.899341,-76.9792905,1
38.8547443019807,-76.96557900497761,1
38.90158199999999,-77.0348295,1
38.92994509501699,-77.02346587740809,1
38.902643999999995,-77.039442,2
38.898504,-76.9881285,1
38.90568938932066,-77.02603988932066,2
38.8998753893779,-77.02709738937789,2
38.903516999999994,-77.0299965,2
38.84693818934783,-76.96842893291506,2
38.921651999999995,-76.983903,3
38.92930200000001,-77.032989,1
38.88143099999999,-77.0280975,1
38.938896,-77.025177,1
38.93125499999999,-76.9715325,2
38.83635303436004,-77.0007239900245,3
38.90461500000001,-77.06102849999999,1
38.93334638904872,-77.03652038904872,1
38.916117000000014,-77.0675625,2
38.89824970936903,-76.97204770109829,1
38.9254088850926,-77.03239249862024,2
38.929013999999995,-77.073111,1
38.85068699999999,-76.99473449999999,1
38.90948399999999,-77.0231925,1
38.91798,-76.97060549999999,2
38.90979899999999,-77.0093145,2
38.90396875858245,-77.06843029247375,1
38.8811846104333,-76.9854341104333,1
38.904011999999994,-77.00958,1
38.90894399999999,-77.06430449999999,2
38.91557713337588,-77.0122087811104,1
38.851586999999995,-76.9719285,5
38.963268,-77.074974,1
38.91096894039904,-77.0151825,1
38.88599909021801,-77.01748813363751,1
38.915901000000005,-77.0173335,1
38.903418000000016,-77.06277,1
38.949723000000006,-77.02713,1
38.92308299999999,-76.990194,1
38.875212000000005,-76.9324455,1
38.93462099999999,-77.0331825,2
38.90125655619032,-77.02815744380969,1
38.874618,-77.005854,1
38.912013,-77.075307,1
38.929896000000014,-77.05557,1
38.898441,-77.023962,1
38.94865200000002,-77.10064200000001,1
38.929923,-76.97047049999999,1
38.90293199999999,-77.02402049999999,1
38.89041299999999,-77.03196299999999,1
38.89973852047389,-77.0122312218388,1
38.953745999999995,-77.070312,1
38.91260700000001,-77.029623,1
38.89296312765807,-76.94249696281828,3
38.832795000000004,-77.0003505,1
38.905744727643544,-77.03274919024165,1
38.895471000000015,-77.003091,1
38.9262971720202,-77.00555954816059,1
38.93578140006877,-77.10642723747637,3
38.88313199999999,-76.992642,1
