latitude,longitude,accident_count
38.915694207875475,-76.98517687084055,2
38.833140103327544,-77.00585251325703,6
38.92001400000001,-76.958496,8
38.92407299999999,-76.96396349999999,2
38.93848199999999,-76.975011,4
38.929896000000014,-77.05557,4
38.874636,-77.0106375,2
38.902131,-77.028651,2
38.92590000000001,-76.9855905,4
38.89965599999999,-77.019255,2
38.90645927601369,-77.0385441936406,2
38.914083000000005,-77.023971,2
38.943567,-77.077809,2
38.84832900000001,-76.973796,8
38.860138690586,-76.96808170086119,2
38.88406800000001,-76.9568805,4
38.88221324091673,-77.02629245891525,2
38.905254000000006,-77.051412,2
38.919321,-77.0599395,2
38.91689099999999,-76.9791825,10
38.910878999999994,-77.008689,2
38.87833220389358,-77.01058402064135,2
38.87114876992598,-76.96056410581151,2
38.93589,-77.0330835,2
38.946267000000006,-76.988907,2
38.861829,-76.9695885,4
38.90124,-76.9457475,4
38.89457535160122,-77.026070417294,2
38.9264729063598,-77.0324493804824,2
38.919186,-77.03473050000001,2
38.923680874220956,-77.07323990154498,4
38.90207699999999,-76.9457205,2
38.860713,-76.9647735,6
38.90223,-77.0420925,2
38.884759573177824,-77.02197892682217,2
38.905181999999996,-77.0611815,2
38.8547443019807,-76.96557900497761,2
38.97918899999999,-77.026725,2
38.91836699999999,-77.0093145,2
38.85139828258721,-76.97213640850393,2
38.892087000000004,-77.03946450000001,2
38.91815438919878,-77.03459888919876,2
38.90018700000002,-76.985505,2
38.945295000000016,-77.038173,4
38.91698100000001,-77.023962,2
38.90358900000001,-77.0387535,2
38.889702,-76.9279635,4
38.92276799999999,-76.99221,2
38.93884373190915,-76.99022396500597,2
38.90099699999999,-77.030352,4
38.900195999999994,-77.01290999999999,2
38.9529,-77.027571,2
38.915379,-77.02020449999999,2
38.933478,-77.0573115,2
38.892006,-76.994973,2
38.91091500000002,-77.0031405,2
38.972970000000004,-77.0170995,2
38.930526000000015,-77.014962,2
38.89798200000001,-77.0277645,4
38.982158999999996,-77.026977,2
38.821905000000015,-77.001165,10
38.892187747816536,-76.98454442777681,2
38.887486570370704,-77.0152784296293,2
38.83635303436004,-77.0007239900245,2
38.93667300000001,-77.08470299999999,2
38.90269371429334,-77.03201904546181,2
38.926755000000014,-77.0537745,2
38.863134,-76.972455,2
38.907017999999994,-77.032386,2
38.972303999999994,-77.015673,10
38.89426499999999,-76.999284,2
38.90015100000001,-77.02963199999999,2
38.90111400000001,-76.98537449999999,8
38.93146200000001,-77.07708,2
38.955185618340366,-77.03346401397351,2
38.949723000000006,-77.0998725,2
38.86533,-76.9772475,2
38.90566492192423,-77.04122282886325,2
38.90564100000001,-77.02808399999999,2
38.98327499999999,-77.026806,8
38.915042763589554,-76.97426511938228,2
38.94088500000001,-76.9923855,2
38.914668000000006,-76.9887675,4
38.946428999999995,-77.027013,2
38.899386,-77.031945,2
38.860404652380424,-76.98475476084663,2
38.965059,-77.075964,2
38.900484000000006,-77.039748,2
38.90041200000002,-77.011155,2
38.855267999999995,-76.97034,2
38.92084199999999,-76.950882,2
38.88288,-76.9959765,2
38.967190863811645,-77.02426538438466,2
38.93462099999999,-77.0331825,2
38.91682800000001,-77.009616,2
38.94641999999999,-76.990473,2
38.955105,-77.010741,4
38.933019,-77.0330385,6
38.92251038915461,-77.00062838915461,2
38.91904199999999,-77.000301,6
38.90880899999999,-77.0037525,8
38.9002664058417,-76.97911224350501,2
38.954691000000004,-77.08203449999999,2
38.89740938939999,-77.04175838939997,4
38.909481899087105,-76.98683004794428,4
38.942199000000016,-77.02614,2
38.946793679541415,-76.98909553988317,2
38.956784365388124,-77.01492567438123,6
38.891853,-76.9834125,2
38.90548799999999,-77.0098995,2
38.89961099999999,-77.024853,2
38.85068699999999,-76.99473449999999,6
38.88761542961077,-77.01270892961078,2
38.902995000000004,-77.036976,2
38.902923000000015,-77.031594,2
38.892645000000016,-77.03281799999999,2
38.92037400000001,-77.000787,2
38.98047150000001,-77.0234895,2
38.90750400000002,-77.03122499999999,2
38.91760200000002,-76.995261,2
38.911553999999995,-77.065299,2
38.90650500000001,-77.0355135,2
38.90480474633128,-76.99210899602775,2
38.928807000000006,-77.03679149999999,2
38.907927,-77.0384925,2
38.89954800000001,-77.0210775,2
38.89963800000001,-77.021658,2
38.88567900000001,-76.997709,2
38.915549999999996,-76.98481199999999,2
38.962818,-77.0673465,2
38.84778,-76.9724415,2
