latitude,longitude,accident_count
38.900245778441295,-76.98555647946789,2
38.95691400000001,-77.0024025,1
38.926413,-76.9952385,2
38.85941700000001,-76.992273,3
38.911622065235555,-77.04870580429333,1
38.90729138930405,-77.01899738930403,1
38.902995000000004,-76.9355685,1
38.908620103386916,-77.03855804897256,1
38.90026800000001,-76.9798485,1
38.83309199999999,-76.988142,3
38.90502000000001,-77.06302649999999,4
38.95629361745868,-77.02469248958673,1
38.913831000000016,-77.032395,1
38.928428999999994,-77.0279355,1
38.94973200000001,-77.029704,1
38.880846,-76.94577,1
38.89863,-77.0221935,2
38.900385,-77.056101,1
38.90115,-77.022279,1
38.94235729614017,-77.02569359747844,1
38.95942500000001,-76.997574,3
38.920563000000016,-77.043942,2
38.93742900000001,-77.0248575,2
38.92217400000001,-77.0027985,2
38.93222700000001,-77.085432,1
38.91689099999999,-76.9791825,1
38.89047600000001,-76.9529835,5
38.90285855453993,-77.02197444546006,1
38.87040792791115,-76.98930439638124,2
38.86288200000001,-76.956966,1
38.97212400000001,-77.018976,1
38.85614100000001,-76.96647899999999,2
38.932347200006106,-77.07262113008714,1
38.965059,-77.075964,1
38.930454,-77.032989,1
38.900060999999994,-77.0383755,1
38.953295999999995,-77.02072199999999,2
38.89614938941382,-77.03201138941381,1
38.92131900000001,-77.032161,3
38.948666001252654,-77.01521461166064,1
38.84653800000001,-76.982355,1
38.91437100000002,-77.01239699999999,1
38.90108699999999,-77.0226795,2
38.901933000000014,-76.988304,3
38.907702,-77.0387985,2
38.924757,-77.02704,1
38.94695100000001,-77.0656095,2
38.90849254873477,-77.01998095126524,2
38.899809000000005,-77.02190999999999,3
38.92760099999999,-76.9790925,1
38.91468600000002,-77.045256,1
38.899107000000015,-76.995153,1
38.92994509501699,-77.02346587740809,1
38.83522500000001,-77.0075775,1
38.89296312765807,-76.94249696281828,1
38.90358900000001,-77.0420115,1
38.90151,-76.9973445,1
38.896578000000005,-77.0094855,1
38.87396100000001,-76.96607399999999,1
38.892078,-77.036562,2
38.932704,-76.991922,1
38.901005999999995,-76.986648,3
38.869421948502776,-76.96890527333711,1
38.917317729787655,-76.97717193050698,4
38.896119000000006,-77.01991199999999,1
38.913084,-77.019903,1
38.91015899999999,-76.996107,1
38.900484000000006,-77.039748,2
38.874569302326265,-77.01057591941368,2
38.86253564194037,-76.98171027388064,1
38.901140999999996,-77.037057,1
38.92475068668844,-77.07323208635974,1
38.913210376791476,-77.01898205339806,1
38.904075000000006,-77.0406435,4
38.92234882134658,-77.04140567386521,2
38.91933900000001,-76.98631499999999,2
38.92930200000001,-77.032989,1
38.911992716915485,-76.98904819973808,1
38.97587700817407,-77.0267044115776,5
38.93279347745078,-76.96867683851835,1
38.8729022132108,-76.94859000250814,1
38.941029000000015,-77.0255325,2
38.90018700000002,-76.99023,1
38.90160900000001,-77.0398335,1
38.89867401708286,-76.97442978475085,1
38.844054,-76.99327199999999,2
38.920878000000016,-77.041755,2
38.91684599999999,-77.032332,1
38.86677,-76.985091,2
38.92079699999999,-77.042232,2
38.902833000000015,-77.051844,2
38.895021000000014,-77.0125995,1
38.92874335256624,-77.02758132294763,1
38.908557,-77.0037705,1
38.917287000000016,-76.9580325,2
38.941947,-76.99237649999999,2
38.916792000000015,-77.0539725,1
38.899809000000005,-77.029632,1
38.91736800000001,-76.9608945,1
38.99071238848377,-77.03643038848377,1
38.89483200000001,-76.94899649999999,2
38.895228,-76.948533,1
38.88756000000001,-77.015205,1
38.903733,-77.0434605,1
38.843343000000004,-76.995153,1
38.910878999999994,-77.008689,1
38.963988,-77.011884,1
38.87980200000001,-76.926942,1
38.963654999999996,-77.0638815,1
38.55437034161913,-91.00036715977832,1
38.9111703892669,-77.0240283892669,1
38.90340900000001,-77.04579149999999,1
38.89008000000001,-77.03945999999999,1
38.91669300000001,-77.0263065,2
38.959641000000005,-77.0221755,1
38.910105,-77.0439645,2
38.90567866758274,-76.97312877222373,1
38.905704000000014,-76.9803075,1
38.90377238933877,-76.97903738933876,1
38.961522,-77.028435,1
38.911113,-77.016834,1
38.851586999999995,-76.9719285,1
38.91841069327255,-76.99249905888836,1
38.90856600000001,-77.012163,1
38.88143099999999,-77.0280975,1
38.89972800000001,-76.9777065,1
38.893328999999994,-77.0143995,1
38.91764700000002,-76.9663845,1
38.89990800000001,-76.92736049999999,2
38.91942,-76.978314,1
38.925515723650356,-76.98379916949315,1
38.94133500000001,-77.020911,1
38.90951487398069,-76.93280730733903,1
38.887495570361445,-77.02428742963858,1
38.90132100000001,-77.029623,1
38.89973555775713,-77.02302744224286,1
38.89726056030641,-77.0093022597319,1
38.92908058376225,-77.07315819043343,1
38.8933934355598,-76.98067056444022,1
38.91872629145301,-77.0364407139511,1
38.91238200000001,-77.02253999999999,2
38.887569000000006,-76.982202,1
38.900105999999994,-77.01688349999999,1
38.930103,-77.0031225,1
38.96516700000001,-77.062932,1
38.90517155215687,-77.05711044784314,1
38.900034000000005,-77.05627199999999,1
38.912751000000014,-77.017833,1
38.89738800000001,-76.92626249999999,1
38.84589,-76.996413,2
38.963997000000006,-77.033412,1
38.92104519747311,-77.04379237877414,2
38.95171826538911,-77.00849563737394,1
38.92407299999999,-76.96396349999999,2
38.90223900000001,-77.03694899999999,2
38.90880899999999,-77.0037525,2
38.93671800000001,-77.032404,1
38.85068699999999,-76.99473449999999,4
38.94616567886417,-76.9781455379799,2
38.90286900000001,-77.0398335,1
38.89733783321757,-77.02402794347577,1
38.874177,-77.01597,4
38.90009700000002,-76.937607,1
38.90484900000001,-77.06614499999999,1
38.827359,-76.99462199999999,4
38.917655999999994,-77.02734149999999,1
38.93688900000001,-77.0643765,1
38.92674600000001,-77.0270535,1
38.980242000000004,-77.0221215,1
38.906334000000015,-77.02675649999999,1
38.956939791360945,-77.08389479197481,1
38.89205243417893,-77.00178022464924,2
38.89076399999999,-76.992642,1
38.886101526988625,-76.99622526645923,1
38.908457999999996,-77.005881,1
38.931183000000004,-77.03245799999999,1
38.889872999999994,-76.9729455,1
38.86781671316243,-76.9821795847962,1
38.933109,-76.97961,1
38.90288699999999,-77.036895,1
38.91621611991578,-77.0219841625693,1
38.873582999999996,-76.9700205,2
38.87935342110722,-77.01504178673825,1
38.909043,-77.0011785,1
38.905649999999994,-77.041134,1
38.912467238759845,-76.99018578907658,1
38.93144028592298,-77.0771740163551,1
38.92565272109173,-76.98804053847581,1
38.90140199999999,-77.020533,1
38.902643999999995,-77.039442,1
38.940786,-77.0327145,1
38.96739899999999,-77.07671099999999,1
38.8811846104333,-76.9854341104333,1
38.921076,-77.029704,1
38.900236906969134,-76.97755984686682,4
38.92134681959005,-76.98464406055395,1
38.94097500000001,-76.984569,2
38.96405999999999,-77.035968,1
38.907467999999994,-77.0366655,1
38.905091999999996,-77.0315715,1
38.9026118264055,-77.02814095024782,1
38.89601999999999,-77.040351,1
38.914829999999995,-77.034546,3
38.87283600000001,-77.01719849999999,3
38.92243500000001,-77.042349,2
38.90380022945534,-77.03202854164505,1
38.88015300000001,-76.9320405,1
38.93457599999999,-77.111172,1
38.86611300000001,-76.9855005,1
38.972538000000014,-77.02386299999999,1
38.89486043707048,-77.00377209118095,2
38.903659553714725,-77.03465544628529,1
38.87079299999999,-77.008923,1
38.91311999999999,-77.0227065,2
38.81365199999999,-77.0143365,2
38.982158999999996,-77.026977,2
38.893788000000015,-77.02398,1
38.938896,-77.025177,1
38.92093199999999,-77.0423445,3
38.925962999999996,-77.0533785,1
38.89102500000001,-76.944825,1
38.862189,-76.992786,1
38.915865,-77.032206,1
38.90216699999999,-77.03241299999999,1
38.89982945819082,-76.94871107974124,1
38.912823,-77.0347575,1
38.937915000000004,-77.023521,1
38.89973555775713,-77.01998544224287,2
38.90366855370542,-77.05466855370543,1
38.960847,-77.0364225,2
38.897118000000006,-77.042574,1
38.935215,-77.03683649999999,1
38.94072299999999,-77.07195899999999,1
38.887046999999995,-77.01051149999999,1
38.88608542803577,-77.00870936742345,1
38.9220954630478,-77.09964029064743,1
38.862504,-76.990185,1
38.904326999999995,-77.0202315,1
38.928447000000006,-77.034609,2
38.91958053730513,-77.04177446269489,1
38.930031000000014,-77.0307705,1
38.91718800000001,-77.0247315,1
38.915814444288536,-76.98099333382038,1
38.961189000000005,-77.08518,1
38.927835000000016,-76.985973,1
38.95562699999999,-77.0103405,1
38.91717,-77.024853,1
38.956256999999994,-77.025753,1
38.821905000000015,-77.001165,1
38.91096900000001,-77.02597349999999,1
38.87651700000001,-77.01759,1
38.943567,-77.077809,1
38.860695036875924,-76.96867732386552,3
38.900664000000006,-77.025483,1
38.892087000000004,-77.03946450000001,2
38.911328999999995,-77.019246,1
38.87641461038759,-76.99144611038757,1
38.92496400000002,-77.02882199999999,1
38.92500900000002,-77.027823,1
38.917700999999994,-76.9718475,2
38.89746,-77.0090625,1
38.86989299999999,-76.9602015,1
38.909502,-77.046993,1
38.907962999999995,-77.0638725,1
38.899107000000015,-76.992858,1
38.94975174936658,-77.08043847918628,1
38.903085000000004,-76.9340835,1
38.8954663104252,-77.03952995930058,1
38.84480099999999,-76.979331,1
38.89003500000001,-76.927059,1
38.963160000000016,-77.0390865,1
38.92752899999999,-77.0746365,1
38.92380299999999,-77.0368725,1
38.909628,-77.009004,1
38.926656,-77.00909399999999,2
38.90194199999999,-77.049279,1
38.94332399999999,-77.017437,1
38.90745900000002,-77.0439825,1
38.896192438442235,-77.00344056155775,1
38.90759400000002,-77.031729,1
38.90040300000001,-76.98898799999999,1
38.94187499999999,-77.03271,1
38.86930799999999,-76.9603905,1
38.87837100000001,-76.9915305,1
38.928113999999994,-77.02143749999999,1
38.899800000000006,-77.023971,1
38.95633800000002,-77.003496,1
38.98128775936524,-77.03340259588192,1
38.94314399999999,-77.062923,1
38.8961862420077,-77.02969752900746,1
38.93586904667798,-77.08320083070181,1
38.90655900000001,-77.0385015,1
38.906172012652384,-77.01221284246196,1
38.96102890067131,-77.0096987053705,1
38.908422,-77.0299065,1
38.900205,-76.9984245,1
38.914083,-77.053311,1
38.97231300000001,-77.0270355,1
38.88317699999999,-77.009112,1
38.89831500000001,-77.05014299999999,1
38.903670000000005,-77.06307149999999,1
38.90257405285033,-76.97906632883628,1
38.902445518799205,-77.02407688860083,1
38.83214699999999,-77.00781599999999,1
38.897154,-77.032269,1
38.91064430472717,-76.99796775216447,1
38.89889183453448,-77.01250717365164,1
38.91098943887504,-76.98711216705348,1
38.97652500000001,-77.026302,1
38.942244934670555,-77.01373561074419,1
38.912606999999994,-77.04343349999999,1
38.92917600000001,-77.023521,1
38.92003634240391,-77.02198829906057,1
38.94063299999999,-77.0301,1
38.88949500000001,-76.93678799999999,1
38.885976,-77.028111,1
38.902275,-77.01017399999999,3
38.97501638863748,-77.03647088863745,1
38.91743099999999,-76.9799745,1
38.92172400000001,-77.0799645,1
38.88780299999999,-76.9993155,1
38.95111442287892,-77.01342231174563,1
38.91684599999999,-77.0272695,1
38.881268999999996,-76.99617450000001,1
38.896119000000006,-77.0090625,2
38.86447500000001,-76.9824225,2
38.934279000000004,-76.97502899999999,1
38.92216500000001,-77.04287099999999,1
38.90345400000001,-77.01942149999999,1
38.92990499999999,-77.08416749999999,1
38.895966000000016,-77.015655,1
38.907477,-77.0381055,1
38.902545,-77.03196299999999,1
38.904921,-77.066757,1
38.92993200000001,-76.975056,1
38.94557399999999,-77.0647455,2
38.910180726849546,-77.04399442129524,2
38.895399,-77.0096025,1
38.90271599999999,-76.99019399999999,1
38.84860800000001,-76.977693,1
38.90156400000001,-77.03694,1
38.914308000000005,-77.044428,1
38.889261000000005,-76.952214,1
38.89533456229,-77.03954693771,1
38.907006864298246,-77.00978919891222,2
38.893733999999995,-77.050134,1
38.913723,-77.0177745,1
